date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:54	2156/2156	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:35%20GMT	http://needlebar.org/main/biblio/whiteMeyCatalogue.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/whiteMeyCatalogue.jpg	(from http://needlebar.org/main/biblio/index.html)
10:46:54	2022/2022	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:08%20GMT	http://needlebar.org/main/biblio/comments/davies.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/davies.html	(from http://needlebar.org/main/biblio/index.html)
10:46:56	3919/3919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:21%20GMT	http://needlebar.org/main/biblio/peacefullyth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/peacefullyth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:46:56	2055/2055	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:30%20GMT	http://needlebar.org/main/biblio/comments/thimonnier.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/thimonnier.html	(from http://needlebar.org/main/biblio/index.html)
10:46:58	5950/5950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:47%20GMT	http://needlebar.org/main/biblio/grangerth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/grangerth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:00	5364/5364	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:41%20GMT	http://needlebar.org/main/biblio/Doyen.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/Doyen.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:00	6187/6187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:01%20GMT	http://needlebar.org/main/biblio/koym.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/koym.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:02	7293/7293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:46%20GMT	http://needlebar.org/main/biblio/godfreyth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/godfreyth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:04	10265/10265	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:58%20GMT	http://needlebar.org/main/biblio/jewell1th.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/jewell1th.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:06	5999/5999	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:59%20GMT	http://needlebar.org/main/biblio/jewellth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/jewellth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:06	2085/2085	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:22%20GMT	http://needlebar.org/main/biblio/comments/landgraf.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/landgraf.html	(from http://needlebar.org/main/biblio/index.html)
10:47:08	5905/5905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:02%20GMT	http://needlebar.org/main/biblio/landgrafth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/landgrafth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:08	2161/2161	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:21%20GMT	http://needlebar.org/main/biblio/comments/koym.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/koym.html	(from http://needlebar.org/main/biblio/index.html)
10:47:10	7028/7028	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:00%20GMT	http://needlebar.org/main/biblio/kowatschth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/kowatschth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:10	2057/2057	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:31%20GMT	http://needlebar.org/main/biblio/comments/thomas1.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/thomas1.html	(from http://needlebar.org/main/biblio/index.html)
10:47:12	7072/7072	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:33%20GMT	http://needlebar.org/main/biblio/thomasth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/thomasth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:12	2177/2177	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:32%20GMT	http://needlebar.org/main/biblio/comments/thomas2.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/thomas2.html	(from http://needlebar.org/main/biblio/index.html)
10:47:14	7916/7916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:32%20GMT	http://needlebar.org/main/biblio/thomas2th.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/thomas2th.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:14	3796/3796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:24%20GMT	http://needlebar.org/main/biblio/sincereth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/sincereth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:16	4362/4362	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:44%20GMT	http://needlebar.org/main/biblio/fwth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/fwth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:18	2207/2207	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:16%20GMT	http://needlebar.org/main/biblio/comments/head.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/head.html	(from http://needlebar.org/main/biblio/index.html)
10:47:20	5782/5782	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:49%20GMT	http://needlebar.org/main/biblio/headth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/headth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:20	2116/2116	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:26%20GMT	http://needlebar.org/main/biblio/comments/slaten.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/slaten.html	(from http://needlebar.org/main/biblio/index.html)
10:47:22	9176/9176	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:25%20GMT	http://needlebar.org/main/biblio/slatenth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/slatenth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:22	1953/1953	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:04%20GMT	http://needlebar.org/main/biblio/comments/cam.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/cam.html	(from http://needlebar.org/main/biblio/index.html)
10:47:24	5188/5188	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:57%20GMT	http://needlebar.org/main/biblio/cam.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/cam.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:24	3632/3632	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:18%20GMT	http://needlebar.org/main/biblio/comments/ismacs.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/ismacs.html	(from http://needlebar.org/main/biblio/index.html)
10:47:28	15682/15682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:56%20GMT	http://needlebar.org/main/biblio/ismacsannual.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/ismacsannual.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:30	3935/3935	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:06%20GMT	http://needlebar.org/main/biblio/leonith.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/leonith.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:30	1817/1817	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:15%20GMT	http://needlebar.org/main/biblio/comments/gilbert.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/gilbert.html	(from http://needlebar.org/main/biblio/index.html)
10:47:32	4971/4971	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:45%20GMT	http://needlebar.org/main/biblio/gilbertth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/gilbertth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:32	1969/1969	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:03%20GMT	http://needlebar.org/main/biblio/comments/brandonpaper.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/brandonpaper.html	(from http://needlebar.org/main/biblio/index.html)
10:47:36	11865/11865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:55%20GMT	http://needlebar.org/main/biblio/brandonpaper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/brandonpaper.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:36	1911/1911	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:02%20GMT	http://needlebar.org/main/biblio/comments/brandon.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/brandon.html	(from http://needlebar.org/main/biblio/index.html)
10:47:38	6325/6325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:56%20GMT	http://needlebar.org/main/biblio/brandonth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/brandonth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:38	2497/2497	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:06%20GMT	http://needlebar.org/main/biblio/comments/cook.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/cook.html	(from http://needlebar.org/main/biblio/index.html)
10:47:40	1816/1816	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:00%20GMT	http://needlebar.org/main/biblio/comments/barnett.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/barnett.html	(from http://needlebar.org/main/biblio/index.html)
10:47:42	6582/6582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:51%20GMT	http://needlebar.org/main/biblio/barnettth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/barnettth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:42	1970/1970	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:24%20GMT	http://needlebar.org/main/biblio/comments/lewton.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/lewton.html	(from http://needlebar.org/main/biblio/index.html)
10:47:44	3050/3050	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:07%20GMT	http://needlebar.org/main/biblio/lewton.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/lewton.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:44	2108/2108	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:29%20GMT	http://needlebar.org/main/biblio/comments/smithsonian.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/smithsonian.html	(from http://needlebar.org/main/biblio/index.html)
10:47:46	3354/3354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:26%20GMT	http://needlebar.org/main/biblio/smithsonian.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/smithsonian.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:46	2485/2485	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:34%20GMT	http://needlebar.org/main/biblio/comments/wightman.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/wightman.html	(from http://needlebar.org/main/biblio/index.html)
10:47:48	3957/3957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:36%20GMT	http://needlebar.org/main/biblio/wightmanth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/wightmanth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:48	2731/2731	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:02%20GMT	http://needlebar.org/main/biblio/comments/bissell.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/bissell.html	(from http://needlebar.org/main/biblio/index.html)
10:47:50	3169/3169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:53%20GMT	http://needlebar.org/main/biblio/bissellth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/bissellth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:50	2027/2027	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:15%20GMT	http://needlebar.org/main/biblio/comments/eastley.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/eastley.html	(from http://needlebar.org/main/biblio/index.html)
10:47:52	4999/4999	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:42%20GMT	http://needlebar.org/main/biblio/eastley.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/eastley.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:54	8236/8236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:50%20GMT	http://needlebar.org/main/biblio/hutchinson.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/hutchinson.jpg	(from http://needlebar.org/main/biblio/index.html)
10:47:54	1957/1957	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:25%20GMT	http://needlebar.org/main/biblio/comments/lucking.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/lucking.html	(from http://needlebar.org/main/biblio/index.html)
10:47:58	10869/10869	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:12%20GMT	http://needlebar.org/main/biblio/lucking.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/lucking.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:00	9590/9590	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:48%20GMT	http://needlebar.org/main/biblio/hasluck.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/hasluck.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:00	2544/2544	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:05%20GMT	http://needlebar.org/main/biblio/comments/carlson.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/carlson.html	(from http://needlebar.org/main/biblio/index.html)
10:48:02	5376/5376	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:59%20GMT	http://needlebar.org/main/biblio/carlsonth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/carlsonth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:02	2110/2110	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:09%20GMT	http://needlebar.org/main/biblio/comments/derschlingen.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/derschlingen.html	(from http://needlebar.org/main/biblio/index.html)
10:48:04	6822/6822	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:18:23%20GMT	http://needlebar.org/main/biblio/schlingenth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/schlingenth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:06	5156/5156	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:16:58%20GMT	http://needlebar.org/main/biblio/cansewth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/cansewth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:06	2059/2059	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:17:19%20GMT	http://needlebar.org/main/biblio/comments/ismacsnews.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/comments/ismacsnews.html	(from http://needlebar.org/main/biblio/index.html)
10:48:08	5378/5378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:17:57%20GMT	http://needlebar.org/main/biblio/ismacsth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/biblio/ismacsth.jpg	(from http://needlebar.org/main/biblio/index.html)
10:48:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2014:48:07%20GMT	http://needlebar.org/common-cgi/counter.cgi?df=biblio.dat	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/common-cgi/counterc808.cgi	(from http://needlebar.org/main/biblio/index.html)
10:48:12	10577/10577	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:55%20GMT	http://needlebar.org/main/manuals/BradburyWellington/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/BradburyWellington/index.html	(from http://needlebar.org/main/manuals/index.html)
10:48:12	3484/3484	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:48%20GMT	http://needlebar.org/main/manuals/BradburyWellington/2index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/BradburyWellington/2index.html	(from http://needlebar.org/main/manuals/index.html)
10:48:16	13956/13956	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:49%20GMT	http://needlebar.org/main/manuals/BradburyWellington/3index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/BradburyWellington/3index.html	(from http://needlebar.org/main/manuals/index.html)
10:48:16	37702/37702	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:51%20GMT	http://needlebar.org/main/manuals/BradburyWellington/4index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/BradburyWellington/4index.html	(from http://needlebar.org/main/manuals/index.html)
10:48:20	11510/11510	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:38%20GMT	http://needlebar.org/main/manuals/bradburyb2/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/bradburyb2/index.html	(from http://needlebar.org/main/manuals/index.html)
10:48:20	11468/11468	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:10:44%20GMT	http://needlebar.org/main/manuals/bradburyb2/part2.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/bradburyb2/part2.html	(from http://needlebar.org/main/manuals/index.html)
